year,zone_id,province_id,province_name,region,zone_number,party_id,party_name,party_code,candidate_id,votes,vote_pct,rank,eligible_voters,total_votes,invalid_votes
2569,pv_24_z_4,pv_24,,,4,ely_y2569_id_339fa187-133c-4766-a6c2-36d1b32cda8f,339fa187-133c-4766-a6c2-36d1b32cda8f,23,ely_y2569_id_92a8e629-b06a-480b-a670-f3251ae6e22d,772,0.7166662025046183,7,151927,107721,6242
2569,pv_24_z_2,pv_24,,,2,ely_y2569_id_a62aca08-91b7-4f3f-ba8f-cb9e884a3799,a62aca08-91b7-4f3f-ba8f-cb9e884a3799,42,ely_y2569_id_346c6bab-6b0f-48cb-b129-8c1b1070647b,48727,46.11286186109455,1,145059,105669,6316
2569,pv_24_z_2,pv_24,,,2,ely_y2569_id_2d8a1c84-0bc8-4377-965d-c020a0097c27,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,ely_y2569_id_1eda776c-ce62-4902-b7de-fedaa181ad09,30804,29.151406751270475,2,145059,105669,6316
2569,pv_24_z_2,pv_24,,,2,ely_y2569_id_1116011c-1ef3-4cca-a186-c1b9f7984ede,1116011c-1ef3-4cca-a186-c1b9f7984ede,46,ely_y2569_id_0f5a9585-e312-4b8e-900b-7b92ee4e3da5,19493,18.4472267173911,3,145059,105669,6316
2569,pv_24_z_2,pv_24,,,2,ely_y2569_id_013c219e-e197-416d-84ea-00ba9c35465e,013c219e-e197-416d-84ea-00ba9c35465e,37,ely_y2569_id_f057e2a9-7ab2-45b2-baa3-39d6d4e3ae84,2938,2.780380243969376,4,145059,105669,6316
2569,pv_24_z_2,pv_24,,,2,ely_y2569_id_d7155f6d-736d-42c0-8bc0-00ee6e1970dc,d7155f6d-736d-42c0-8bc0-00ee6e1970dc,27,ely_y2569_id_1e14a42d-e7a1-435b-95d3-8abc2c48a4f1,2726,2.5797537593807074,5,145059,105669,6316
2569,pv_24_z_2,pv_24,,,2,ely_y2569_id_339fa187-133c-4766-a6c2-36d1b32cda8f,339fa187-133c-4766-a6c2-36d1b32cda8f,23,ely_y2569_id_24971e38-6b71-4994-a7c7-007ef0d649ad,981,0.928370666893791,6,145059,105669,6316
2569,pv_23_z_1,pv_23,,,1,ely_y2569_id_013c219e-e197-416d-84ea-00ba9c35465e,013c219e-e197-416d-84ea-00ba9c35465e,37,ely_y2569_id_c529c0fc-ecd7-45c9-be5e-ac3e995ce350,62391,59.73974989946188,1,176920,104438,5726
2569,pv_23_z_1,pv_23,,,1,ely_y2569_id_1116011c-1ef3-4cca-a186-c1b9f7984ede,1116011c-1ef3-4cca-a186-c1b9f7984ede,46,ely_y2569_id_90bc25a1-5b95-4fb0-86cc-379d18d9e813,22492,21.536222447768054,2,176920,104438,5726
2569,pv_23_z_1,pv_23,,,1,ely_y2569_id_d7155f6d-736d-42c0-8bc0-00ee6e1970dc,d7155f6d-736d-42c0-8bc0-00ee6e1970dc,27,ely_y2569_id_ee139be1-11bb-4c62-8fdf-99a8fd084c70,7006,6.708286255960474,3,176920,104438,5726
2569,pv_23_z_1,pv_23,,,1,ely_y2569_id_2d8a1c84-0bc8-4377-965d-c020a0097c27,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,ely_y2569_id_d0157059-0a4e-4f03-b324-a55035ca3a48,4291,4.1086577682452745,4,176920,104438,5726
2569,pv_23_z_1,pv_23,,,1,ely_y2569_id_a62aca08-91b7-4f3f-ba8f-cb9e884a3799,a62aca08-91b7-4f3f-ba8f-cb9e884a3799,42,ely_y2569_id_40d799ad-38f7-4313-b310-74247dc4dcf0,3809,3.6471399299105687,5,176920,104438,5726
2569,pv_23_z_1,pv_23,,,1,ely_y2569_id_03347cbc-6089-474c-a3f6-484ae981c9a6,03347cbc-6089-474c-a3f6-484ae981c9a6,43,ely_y2569_id_1e17f896-5670-4309-84e1-e93978ae5f3e,3632,3.477661387617534,6,176920,104438,5726
2569,pv_23_z_1,pv_23,,,1,ely_y2569_id_cb1b6cf2-41fa-49b1-a060-01acf13edc81,cb1b6cf2-41fa-49b1-a060-01acf13edc81,48,ely_y2569_id_117a8589-3c9a-46cb-9310-0904dc4f73cf,817,0.7822823110362129,7,176920,104438,5726
2569,pv_93_z_1,pv_93,,,1,ely_y2569_id_013c219e-e197-416d-84ea-00ba9c35465e,013c219e-e197-416d-84ea-00ba9c35465e,37,ely_y2569_id_7e1d0ac9-7f85-44a2-adb9-4a245ec89413,40279,38.622111420078625,1,134471,104290,3086
2569,pv_93_z_1,pv_93,,,1,ely_y2569_id_a62aca08-91b7-4f3f-ba8f-cb9e884a3799,a62aca08-91b7-4f3f-ba8f-cb9e884a3799,42,ely_y2569_id_f4592112-a057-4053-9dfb-bd97db510ffb,38326,36.74944865279509,2,134471,104290,3086
2569,pv_93_z_1,pv_93,,,1,ely_y2569_id_d7155f6d-736d-42c0-8bc0-00ee6e1970dc,d7155f6d-736d-42c0-8bc0-00ee6e1970dc,27,ely_y2569_id_1ed0b157-17be-4268-9c4a-ec2c4eb86b30,14389,13.797104228593346,3,134471,104290,3086
2569,pv_93_z_1,pv_93,,,1,ely_y2569_id_1116011c-1ef3-4cca-a186-c1b9f7984ede,1116011c-1ef3-4cca-a186-c1b9f7984ede,46,ely_y2569_id_ca3309e7-eac8-40de-8672-43603b6516a0,9811,9.407421612810433,4,134471,104290,3086
2569,pv_93_z_1,pv_93,,,1,ely_y2569_id_115da917-bf32-4e96-a2ae-b7818d0909ee,115da917-bf32-4e96-a2ae-b7818d0909ee,6,ely_y2569_id_621759cb-2ec1-4a7c-9279-05e499bfe378,570,0.546552881388436,5,134471,104290,3086
2569,pv_93_z_1,pv_93,,,1,ely_y2569_id_2d8a1c84-0bc8-4377-965d-c020a0097c27,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,ely_y2569_id_9fc715a4-4c93-4270-a262-117e3fd60e1e,518,0.49669191677054364,6,134471,104290,3086
2569,pv_93_z_1,pv_93,,,1,ely_y2569_id_965b4b93-c01e-4a2b-a987-577f2b99ebb4,965b4b93-c01e-4a2b-a987-577f2b99ebb4,49,ely_y2569_id_5ce54acf-aba3-452a-aea9-0aa40310fdd7,211,0.20232045258414036,7,134471,104290,3086
2569,pv_93_z_1,pv_93,,,1,ely_y2569_id_0c044088-618b-49af-a291-fb28ffe9e0f8,0c044088-618b-49af-a291-fb28ffe9e0f8,11,ely_y2569_id_5d866298-59b5-4edf-9d76-5f96a938f849,186,0.1783488349793844,8,134471,104290,3086
2569,pv_51_z_1,pv_51,,,1,ely_y2569_id_1116011c-1ef3-4cca-a186-c1b9f7984ede,1116011c-1ef3-4cca-a186-c1b9f7984ede,46,ely_y2569_id_191efd95-d3be-4d53-b41f-b8e931c5677e,54610,52.7995049744269,1,171262,103806,4891
2569,pv_51_z_1,pv_51,,,1,ely_y2569_id_2d8a1c84-0bc8-4377-965d-c020a0097c27,2d8a1c84-0bc8-4377-965d-c020a0097c27,9,ely_y2569_id_32b33573-f862-468b-915e-85f8006ec4ec,24334,23.527250577690975,2,171262,103806,4891
2569,pv_51_z_1,pv_51,,,1,ely_y2569_id_013c219e-e197-416d-84ea-00ba9c35465e,013c219e-e197-416d-84ea-00ba9c35465e,37,ely_y2569_id_8e7203d3-3370-4649-b463-90b24bb6c249,7082,6.8472091966469755,3,171262,103806,4891
