year,zone_id,province_id,province_name,region,zone_number,party_id,party_name,party_code,votes,vote_pct,rank
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_246,246,246,111,0,30
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_238,238,238,110,0,31
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_245,245,245,87,0,33
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_237,237,237,84,0,34
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_186,186,186,77,0,35
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_204,204,204,72,0,36
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_183,183,183,63,0,37
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_232,232,232,58,0,38
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_181,181,181,54,0,39
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_153,153,153,51,0,40
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_228,228,228,49,0,41
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_189,189,189,45,0,43
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_180,180,180,43,0,44
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_243,243,243,42,0,45
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_211,211,211,41,0,46
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_230,230,230,38,0,47
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_188,188,188,30,0,48
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_236,236,236,26,0,50
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_155,155,155,23,0,51
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_241,241,241,22,0,52
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_129,129,129,20,0,53
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_133,133,133,19,0,54
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_173,173,173,19,0,55
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_178,178,178,18,0,56
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_184,184,184,14,0,57
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_217,217,217,13,0,58
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_209,209,209,12,0,59
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_240,240,240,11,0,60
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_235,235,235,11,0,61
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_157,157,157,11,0,63
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_249,249,249,10,0,65
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_154,154,154,5,0,66
2566,pv_92_z_2,pv_92,,,2,ely_y2566_id_198,198,198,3,0,67
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_164,164,164,29197,33.0,1
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_229,229,229,27450,31.0,2
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_34,,34,8235,9.0,3
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_1,,1,7985,9.0,4
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_109,,109,2720,3.0,5
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_192,192,192,2625,2.0,6
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_63,,63,1640,1.0,7
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_244,244,244,1130,1.0,8
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_45,,45,729,0,9
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_145,145,145,532,0,10
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_252,252,252,442,0,11
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_227,227,227,371,0,12
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_226,226,226,361,0,13
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_187,187,187,331,0,14
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_237,237,237,328,0,15
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_234,234,234,311,0,16
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_185,185,185,290,0,17
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_205,205,205,272,0,18
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_149,149,149,228,0,19
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_250,250,250,211,0,20
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_221,221,221,204,0,21
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_203,203,203,194,0,22
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_118,,118,162,0,23
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_175,175,175,150,0,24
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_245,245,245,128,0,25
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_170,170,170,126,0,26
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_181,181,181,114,0,28
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_242,242,242,111,0,29
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_246,246,246,110,0,30
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_206,206,206,109,0,31
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_247,247,247,101,0,33
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_243,243,243,84,0,34
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_183,183,183,68,0,35
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_230,230,230,63,0,36
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_238,238,238,60,0,37
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_204,204,204,54,0,38
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_228,228,228,52,0,39
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_189,189,189,48,0,40
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_186,186,186,47,0,41
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_153,153,153,42,0,43
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_180,180,180,40,0,44
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_211,211,211,38,0,45
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_184,184,184,36,0,46
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_232,232,232,31,0,47
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_236,236,236,27,0,48
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_172,172,172,27,0,49
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_178,178,178,26,0,50
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_154,154,154,23,0,52
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_241,241,241,22,0,53
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_133,133,133,21,0,54
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_155,155,155,21,0,55
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_188,188,188,19,0,56
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_157,157,157,18,0,57
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_173,173,173,18,0,58
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_235,235,235,17,0,59
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_129,129,129,14,0,60
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_217,217,217,10,0,62
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_240,240,240,8,0,64
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_209,209,209,8,0,65
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_249,249,249,7,0,66
2566,pv_92_z_3,pv_92,,,3,ely_y2566_id_198,198,198,2,0,67
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_164,164,164,31466,32.0,1
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_229,229,229,27871,28.0,2
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_1,,1,9328,9.0,3
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_34,,34,9141,9.0,4
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_63,,63,3481,3.0,5
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_109,,109,3098,3.0,6
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_192,192,192,1933,2.0,7
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_244,244,244,1702,1.0,8
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_242,242,242,1091,1.0,9
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_45,,45,703,0,10
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_149,149,149,677,0,11
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_145,145,145,545,0,12
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_227,227,227,487,0,13
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_187,187,187,478,0,14
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_170,170,170,382,0,15
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_185,185,185,293,0,16
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_234,234,234,284,0,17
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_203,203,203,270,0,18
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_250,250,250,240,0,19
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_247,247,247,236,0,20
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_56,,56,226,0,21
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_252,252,252,194,0,22
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_205,205,205,186,0,23
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_221,221,221,174,0,24
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_226,226,226,140,0,25
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_175,175,175,128,0,26
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_181,181,181,102,0,27
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_238,238,238,81,0,28
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_245,245,245,79,0,29
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_237,237,237,71,0,30
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_183,183,183,71,0,31
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_246,246,246,65,0,33
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_206,206,206,56,0,35
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_204,204,204,50,0,36
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_243,243,243,48,0,37
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_230,230,230,46,0,38
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_228,228,228,43,0,39
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_189,189,189,43,0,40
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_241,241,241,39,0,41
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_180,180,180,38,0,42
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_153,153,153,32,0,44
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_188,188,188,31,0,45
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_211,211,211,29,0,46
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_133,133,133,28,0,48
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_178,178,178,25,0,49
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_232,232,232,20,0,50
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_154,154,154,20,0,51
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_172,172,172,19,0,52
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_184,184,184,17,0,53
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_236,236,236,15,0,54
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_217,217,217,15,0,55
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_186,186,186,14,0,56
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_155,155,155,14,0,57
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_173,173,173,14,0,58
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_240,240,240,12,0,60
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_235,235,235,10,0,61
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_129,129,129,9,0,63
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_209,209,209,6,0,64
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_249,249,249,6,0,65
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_157,157,157,6,0,66
2566,pv_92_z_4,pv_92,,,4,ely_y2566_id_198,198,198,2,0,67
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_34,,34,50429,52.0,1
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_164,164,164,22453,23.0,2
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_63,,63,11736,12.0,3
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_229,229,229,1863,1.0,4
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_118,,118,1389,1.0,5
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_226,226,226,1384,1.0,6
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_227,227,227,802,0,7
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_1,,1,700,0,8
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_145,145,145,616,0,9
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_2,,2,421,0,10
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_211,211,211,341,0,11
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_183,183,183,310,0,12
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_185,185,185,235,0,13
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_242,242,242,192,0,14
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_228,228,228,185,0,15
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_178,178,178,183,0,16
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_247,247,247,180,0,17
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_109,,109,165,0,18
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_250,250,250,156,0,19
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_192,192,192,150,0,20
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_244,244,244,143,0,21
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_170,170,170,132,0,22
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_221,221,221,129,0,23
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_172,172,172,116,0,24
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_234,234,234,106,0,25
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_204,204,204,91,0,26
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_149,149,149,86,0,27
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_238,238,238,79,0,28
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_245,245,245,68,0,30
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_175,175,175,67,0,31
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_203,203,203,65,0,32
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_237,237,237,65,0,33
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_206,206,206,62,0,34
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_232,232,232,56,0,35
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_252,252,252,55,0,36
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_246,246,246,52,0,39
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_181,181,181,47,0,40
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_157,157,157,42,0,42
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_187,187,187,39,0,43
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_133,133,133,37,0,44
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_155,155,155,37,0,45
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_243,243,243,34,0,46
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_236,236,236,32,0,47
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_198,198,198,32,0,48
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_205,205,205,31,0,49
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_180,180,180,26,0,50
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_230,230,230,23,0,51
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_184,184,184,15,0,52
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_129,129,129,14,0,53
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_217,217,217,14,0,54
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_173,173,173,14,0,55
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_241,241,241,13,0,56
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_186,186,186,13,0,57
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_153,153,153,13,0,58
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_240,240,240,11,0,60
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_189,189,189,11,0,61
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_249,249,249,9,0,62
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_188,188,188,8,0,64
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_235,235,235,7,0,65
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_209,209,209,7,0,66
2566,pv_48_z_1,pv_48,,,1,ely_y2566_id_154,154,154,6,0,67
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_34,,34,45200,47.0,1
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_164,164,164,26675,27.0,2
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_63,,63,10924,11.0,3
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_229,229,229,2528,2.0,4
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_203,203,203,1539,1.0,5
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_109,,109,1283,1.0,6
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_145,145,145,765,0,7
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_192,192,192,727,0,8
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_227,227,227,647,0,9
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_183,183,183,474,0,10
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_185,185,185,408,0,11
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_2,,2,347,0,12
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_1,,1,314,0,13
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_211,211,211,289,0,14
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_242,242,242,227,0,15
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_245,245,245,188,0,16
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_244,244,244,184,0,17
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_178,178,178,183,0,18
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_175,175,175,161,0,19
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_247,247,247,154,0,20
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_118,,118,131,0,21
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_170,170,170,131,0,22
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_221,221,221,129,0,23
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_250,250,250,127,0,24
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_234,234,234,114,0,25
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_238,238,238,107,0,26
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_149,149,149,106,0,27
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_204,204,204,81,0,29
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_226,226,226,77,0,30
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_228,228,228,74,0,31
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_252,252,252,73,0,32
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_237,237,237,64,0,34
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_180,180,180,59,0,36
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_246,246,246,53,0,37
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_181,181,181,48,0,38
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_187,187,187,45,0,39
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_155,155,155,40,0,40
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_198,198,198,38,0,41
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_243,243,243,37,0,42
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_236,236,236,33,0,43
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_206,206,206,31,0,44
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_241,241,241,30,0,45
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_188,188,188,29,0,46
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_232,232,232,26,0,47
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_133,133,133,25,0,48
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_172,172,172,24,0,49
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_205,205,205,24,0,50
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_189,189,189,24,0,51
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_217,217,217,19,0,53
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_173,173,173,17,0,54
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_186,186,186,14,0,55
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_230,230,230,14,0,56
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_235,235,235,13,0,57
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_129,129,129,12,0,58
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_209,209,209,11,0,59
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_157,157,157,11,0,60
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_240,240,240,8,0,63
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_153,153,153,8,0,64
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_184,184,184,6,0,65
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_154,154,154,4,0,66
2566,pv_48_z_2,pv_48,,,2,ely_y2566_id_249,249,249,3,0,67
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_34,,34,45945,48.0,1
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_164,164,164,30467,32.0,2
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_63,,63,3250,3.0,3
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_229,229,229,2480,2.0,4
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_183,183,183,2182,2.0,5
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_242,242,242,1436,1.0,6
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_109,,109,933,0,7
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_227,227,227,907,0,8
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_145,145,145,856,0,9
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_185,185,185,508,0,10
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_192,192,192,476,0,11
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_2,,2,320,0,12
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_203,203,203,317,0,13
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_1,,1,291,0,14
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_247,247,247,264,0,15
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_211,211,211,245,0,16
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_238,238,238,240,0,17
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_244,244,244,235,0,18
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_149,149,149,208,0,19
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_170,170,170,194,0,20
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_221,221,221,144,0,21
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_250,250,250,143,0,22
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_204,204,204,136,0,23
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_56,,56,129,0,24
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_237,237,237,116,0,25
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_234,234,234,111,0,26
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_226,226,226,105,0,27
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_246,246,246,98,0,28
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_228,228,228,93,0,29
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_252,252,252,70,0,32
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_181,181,181,67,0,33
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_245,245,245,65,0,34
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_243,243,243,59,0,36
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_175,175,175,57,0,37
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_187,187,187,50,0,38
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_230,230,230,42,0,39
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_155,155,155,40,0,40
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_178,178,178,38,0,41
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_180,180,180,38,0,42
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_217,217,217,38,0,43
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_133,133,133,35,0,44
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_241,241,241,34,0,45
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_188,188,188,31,0,46
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_206,206,206,28,0,47
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_198,198,198,28,0,48
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_205,205,205,27,0,49
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_235,235,235,23,0,50
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_232,232,232,22,0,51
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_157,157,157,20,0,52
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_173,173,173,20,0,54
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_236,236,236,19,0,55
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_153,153,153,18,0,56
2566,pv_48_z_3,pv_48,,,3,ely_y2566_id_240,240,240,16,0,58
